date,price,total_volume,market_cap
2021-11-13,0.04761305167929383,54900.187815454796,0.0
2021-11-14,0.046046182546300954,59624.49128660841,0.0
2021-11-15,0.04802479683431474,55590.28715401484,0.0
2021-11-16,0.048302560215137215,57789.88632666689,0.0
2021-11-17,0.04717312644910703,49221.27038402378,0.0
2021-11-18,0.04562497462687611,50437.778000362705,0.0
2021-11-19,0.04714561557767293,54463.903133545355,0.0
2021-11-20,0.0494545732053603,69839.74630242688,0.0
2021-11-21,0.04828483677314686,61555.73729792796,0.0
2021-11-22,0.04996124833141514,65787.12973158147,0.0
2021-11-23,0.06687008797004955,93041.12323610483,0.0
2021-11-24,0.08880631518524523,140059.66867627038,0.0
2021-11-25,0.1151373942015946,190234.0532334026,0.0
2021-11-26,0.12992902338824022,177825.51936463403,0.0
2021-11-27,0.12651422994081224,147578.23183651536,0.0
2021-11-28,0.13161444907644274,148526.3674796689,0.0
2021-11-29,0.11570596401791919,134402.3446114246,0.0
2021-11-30,0.11909870690001338,143288.39863832423,0.0
2021-12-01,0.11872535812664164,60645.69295669144,0.0
2021-12-02,0.1223312807155122,134189.55638344373,0.0
2021-12-03,0.11911372945085079,138883.91895168103,0.0
2021-12-04,0.11823308998989578,136093.50589084483,0.0
2021-12-05,0.10445706018625443,124075.99302944599,0.0
2021-12-06,0.1073845194396336,122982.26693118682,0.0
2021-12-07,0.10715353925312311,126581.7703344685,0.0
2021-12-08,0.1037690516882068,123821.24729897817,0.0
2021-12-09,0.09355917816890176,106408.54143429539,0.0
2021-12-10,0.09469623751492705,110099.28035192518,0.0
2021-12-11,0.08944943419732794,101299.66303799363,0.0
2021-12-12,0.0844601657780001,94205.63072275101,0.0
2021-12-13,0.08526338420737078,94827.07532889763,0.0
2021-12-14,0.08527600467727713,110748.12805950972,0.0
2021-12-15,0.08523365857771234,94266.87513436373,0.0
2021-12-16,0.08111443665636883,102741.29672964416,0.0
2021-12-17,0.07729560208425296,107443.26605574376,0.0
2021-12-18,0.07644963586138642,85353.92524820805,0.0
2021-12-19,0.08358503594876648,101329.32496243947,0.0
2021-12-20,0.07922552067493778,88676.45425129775,0.0
2021-12-21,0.08045332168338538,90913.98646677454,0.0
2021-12-22,0.07686481885871783,90390.85400942304,0.0
2021-12-23,0.07715011538249178,88677.31471208988,0.0
2021-12-24,0.07329502722054994,95823.51744305524,0.0
2021-12-25,0.07791314735086712,113484.52722625599,0.0
2021-12-26,0.07789140438018592,95840.72920428963,0.0
2021-12-27,0.07869367876934151,98382.64990647529,0.0
2021-12-28,0.08296062909362081,120892.33259677805,0.0
2021-12-29,0.08456918818287056,130679.62976649964,0.0
2021-12-30,0.08052187076106117,96687.61868316749,0.0
2021-12-31,0.08382531541024758,112412.2300327313,0.0
2022-01-01,0.07844086132915153,93798.32300157506,0.0
2022-01-02,0.07864621432318691,95945.39606399232,0.0
2022-01-03,0.07580700680428291,108524.80530827603,0.0
2022-01-04,0.07796610406822772,115736.03392982055,0.0
2022-01-05,0.07830357963752982,94328.25843354898,0.0
2022-01-06,0.0785174986254095,100456.35714968017,0.0
2022-01-07,0.07850806454153438,130209.03857278102,0.0
2022-01-08,0.07846029207003362,119779.61599405762,0.0
2022-01-09,0.07741209986045977,94228.95348055132,0.0
