date,price,total_volume,market_cap
2022-03-08,0.2805073533333302,19014.528285534507,13806413.37818088
2022-03-09,0.30218563729838577,125770.53357003679,14658455.790416157
2022-03-10,0.31249364019196657,107226.51125736168,15055763.182477752
2022-03-11,0.29127074382366475,41821.95689983786,14062974.334956555
2022-03-12,0.28977285987668344,100471.29189219947,14036196.246553043
2022-03-13,0.29965465778733785,56182.020077215384,14508501.266117858
2022-03-14,0.293507492430588,62677.037581188764,14205031.263250526
2022-03-15,0.294678066097616,14754.791551279774,14262202.75363533
2022-03-16,0.2997118902836204,117501.78730869658,14520923.812713688
2022-03-17,0.3024649434370172,140204.7090540039,15254568.921611095
2022-03-18,0.36881660845049963,531646.6555349565,18044977.229844283
2022-03-19,0.3942123675838767,52758.86272822922,19084014.96897786
2022-03-20,0.3898159800688773,15180.761973442977,18846512.608203024
2022-03-21,0.4102492150921881,151313.11507033076,19767730.086958423
2022-03-22,0.39805792256049083,25497.404130579853,19345634.432080243
2022-03-23,0.438678369257595,261962.86464092354,21240816.433954135
2022-03-24,0.44937364244216255,41177.52089643554,21776801.156818062
2022-03-25,0.46709181760038027,76321.82306552814,22552690.89586151
2022-03-26,0.4563664003089747,29005.970174320035,22082928.968863722
2022-03-27,0.4622414878776771,17953.173705154968,22370979.21247886
2022-03-28,0.48221299631993286,46109.30147087652,23363477.794651736
2022-03-29,0.4774832726482126,30571.190572925,23110659.28474723
2022-03-30,0.5054766976895543,69869.45299500454,24449394.61278679
2022-03-31,0.51919269117625,110637.58009103376,25141816.70642343
2022-04-01,0.5286789233453962,175157.1821753114,25575172.95830362
2022-04-02,0.5665450109198811,288095.7408330342,27417373.3394698
2022-04-03,0.6026211437852683,159995.5755023912,29212016.003437154
2022-04-04,0.6105390561579327,80407.12934036457,29549115.725437738
2022-04-05,0.6217306089009403,118679.13476403574,30084665.376712363
2022-04-06,0.6067720944219883,134974.80967662853,29412359.297111534
2022-04-07,0.5505665251487941,69513.2767573835,26720117.33698571
2022-04-08,0.5457916736265198,23293.789159518987,26369490.081908137
2022-04-09,0.539619170782753,37880.897876880044,26120145.024333436
2022-04-10,0.5374545050962656,25608.952212387507,25987749.124816656
2022-04-11,0.5660879524388548,116003.89149104086,27445457.3671702
2022-04-12,0.4936995910235877,60641.825867491854,23959409.843088813
2022-04-13,0.5039169342303869,20977.06480012119,24353239.55520568
2022-04-14,0.5091021836996,11165.665006570902,24606952.244679432
2022-04-15,0.4896972385306693,123197.34412347457,23704296.735613957
2022-04-16,0.4963010750825612,15305.36464773554,24012187.340422478
2022-04-17,0.4930130416275192,3986.031451479225,23829597.870618545
2022-04-18,0.4703477687877303,28845.140096992898,22741085.792143136
2022-04-19,0.4824348988984518,3035.4375875518144,23350322.857755784
2022-04-20,0.4802512444333342,21702.693176220397,23232553.936888713
2022-04-21,0.4801168132601919,13108.213658486105,23243122.666737776
2022-04-22,0.4631995435329042,46570.274615838,22371614.50181798
2022-04-23,0.4580869433251747,9139.646573977498,22170800.685540635
2022-04-24,0.40620709974808195,255433.67663850376,19743640.72653463
2022-04-25,0.4083494474138544,24624.342537333945,19616584.791082602
2022-04-26,0.4215658789127535,133983.00479543282,20410515.724725492
2022-04-27,0.39945987942510874,26724.601432411873,19334250.433776855
2022-04-28,0.42451191887212136,124928.4745393847,20509685.093928397
2022-04-29,0.44622814807583205,80252.12494235965,21591926.519317977
2022-04-30,0.43125555911499247,280945.57027658843,20893097.52636943
2022-05-01,0.4300705590882141,82790.41458510426,20815837.389158588
2022-05-02,0.41083753868056744,118662.20419363349,19892135.02347234
2022-05-03,0.3991507465635129,50863.36606526608,19301504.719932545
2022-05-04,0.3910019436787102,88547.60167416236,18910354.221450675
2022-05-05,0.39622478086995155,106678.29465735596,19181852.440736752
2022-05-06,0.3692089643048053,31649.57062738112,18044655.848174613
2022-05-07,0.3593973796373695,76865.60184447074,17411310.79759386
2022-05-08,0.34614253708385084,13208.459535944463,16752450.494725417
2022-05-09,0.3433557789156424,59692.636806034934,16585437.579480764
2022-05-10,0.31905914709699496,82699.58355690293,15440131.872202989
2022-05-11,0.327448476890651,598623.568242586,15658095.981354399
2022-05-12,0.26389811493652776,258319.1868797416,12763300.651451558
2022-05-13,0.21799462805122025,382060.62476707756,10530459.681969559
2022-05-14,0.23077999141374517,17331.685193118108,11297541.308046088
2022-05-15,0.18740808994473895,165910.038594262,9122834.437714122
2022-05-16,0.3249266691368969,719026.0106348994,15794336.661048833
2022-05-17,0.2966916245861472,145987.15500412026,14346833.259992873
2022-05-18,0.2779959507801956,85733.379625864,13471025.789077213
2022-05-19,0.2167523855125229,186403.31576582647,10495483.009385299
2022-05-20,0.2118403031473255,132707.59876591119,10249051.873140994
2022-05-21,0.18816675152381493,247054.53243379854,9082516.410629284
2022-05-22,0.19244953408709073,64984.35856574944,9299451.308469893
2022-05-23,0.19513928250078613,16360.075847737122,9401801.345295925
2022-05-24,0.1930783266548279,46426.76647089982,9322918.361544011
2022-05-25,0.19109908456482774,8326.024788328925,9214425.125840398
2022-05-26,0.19143990240063835,32683.301457763413,9267170.706101596
2022-05-27,0.18108709839166637,5395.56282079095,8774592.012499267
2022-05-28,0.18006985539194303,32878.677504421255,8721157.597348105
2022-05-29,0.18151305856360309,12795.672421556894,8815010.855609383
2022-05-30,0.19935842856161967,11590.61180859606,9749972.597514212
2022-05-31,0.20398992904228677,18916.475240022115,9800588.825078383
2022-06-01,0.23763874619820985,128258.97382597772,11491848.252821295
2022-06-02,0.22129985269480754,94503.92228654941,10717294.2777476
2022-06-03,0.22106124454759588,9019.18594442034,10692934.100069998
2022-06-04,0.19660662647304766,57626.11406008659,9528576.814221691
2022-06-05,0.20269545046466067,5321.088527591424,9807052.843186215
2022-06-06,0.2243849237817708,74896.65344437705,10892100.12282711
2022-06-07,0.22706865462737744,2660.3200077359174,11003250.24786218
2022-06-08,0.22823662532721709,23645.412134170314,11114987.300602993
2022-06-09,0.23184280958781597,22955.600883243154,11243096.114370067
2022-06-10,0.2516051723707509,61696.81600705235,12182101.140289452
2022-06-11,0.2276015266686734,20493.499613702734,11041754.35073056
2022-06-12,0.21094710727881102,16933.305269470497,10084574.218517119
2022-06-13,0.18985289022853447,22261.79212203696,9198168.980321106
2022-06-14,0.15475072296818881,256063.5928712522,7602228.010209314
2022-06-15,0.16086541183573996,59154.626829872956,7785903.278629934
2022-06-16,0.1629717241314918,111313.75094749083,7821120.115664317
2022-06-17,0.12591229175499422,17691.24884649741,6065471.467637211
2022-06-18,0.12546035477365486,53530.96429997503,6071559.437990815
2022-06-19,0.11686506171115643,86244.89884630007,5651943.286734017
2022-06-20,0.12732904751357577,90130.37833502828,6149312.041907313
2022-06-21,0.1433427937867517,115306.09313838217,6871493.955632985
2022-06-22,0.14019852802038832,13254.7208805069,6806263.350535903
2022-06-23,0.12724965482898726,43043.41613560177,6132207.055131904
2022-06-24,0.1450024958767888,39072.82504695237,6925604.093255258
2022-06-25,0.15979575430246462,47846.6740724437,7756223.8062803205
2022-06-26,0.16837245861293418,35789.46855788574,8227643.137202319
2022-06-27,0.18464872517579314,67340.87094060476,8940040.556276618
2022-06-28,0.1795176965797183,15053.500614930928,8794317.573188992
2022-06-29,0.17073327299069083,22373.361788320934,8254298.141592541
2022-06-30,0.19186068552579427,172772.2627225745,9284573.92205861
2022-07-01,0.18751159925725053,64195.29435000257,8903822.015029937
2022-07-02,0.17979272228084814,68301.7049828877,8780890.095465748
2022-07-03,0.18581033304280106,58855.21949958288,8891562.179577066
2022-07-04,0.18682324700062847,63826.09434125608,8987703.129513793
2022-07-05,0.18652996027486754,143593.37280288705,9027208.930334212
2022-07-06,0.16000004585010288,166751.47291492837,7742699.018417208
2022-07-07,0.15796392847400945,58175.782839211824,7649963.178401135
2022-07-08,0.18441976267147484,143845.76711530218,8941292.544614328
2022-07-09,0.1796654333528868,13660.35137516784,8765362.34069657
2022-07-10,0.18343585855350852,22838.912140254582,8850090.08108226
2022-07-11,0.1943509485111074,125928.81256365523,9299988.223507645
2022-07-12,0.18779337557480155,14222.454144284975,8974919.683401223
2022-07-13,0.1907609173198095,42961.218267469325,9348460.49031243
2022-07-14,0.20149224260838955,24415.1265252876,9698841.410404865
2022-07-15,0.20621898155253734,4653.013507717765,9981364.876550492
2022-07-16,0.1966630500690539,9418.857898915485,9518684.746457377
2022-07-17,0.20738656917401269,32893.59572054855,10036766.569737883
2022-07-18,0.20184252270594805,7029.64973480063,9815955.688262278
2022-07-19,0.2244113998757458,28413.423961135388,10826915.129651682
2022-07-20,0.2075878348298423,29973.64514576709,10064504.585136618
2022-07-21,0.20967183865305586,18309.483974290222,10161242.934891049
2022-07-22,0.20015620119676886,16133.06739604162,9748397.83553611
2022-07-23,0.18979041997431761,52364.85521456124,9147440.858257804
2022-07-24,0.1930014750239276,8274.543407953242,9330477.229346849
2022-07-25,0.187118769217277,14502.240708769057,9083533.737869162
2022-07-26,0.17277579249984615,6408.7030644730485,8504800.517292453
2022-07-27,0.16660374989533566,17306.24412135296,8065445.28616455
2022-07-28,0.17929017415283707,18980.190618396464,8671097.307017367
2022-07-29,0.20393108533777518,67988.63346299039,9851491.218470046
2022-07-30,0.19747799192959598,32618.76750999505,9665923.59524168
2022-07-31,0.1906390839696195,6461.42943946755,9216950.270372301
2022-08-01,0.19150658349969005,4988.6865996194565,9327302.55824059
2022-08-02,0.18295030247518917,17019.456336466246,8831363.594061518
2022-08-03,0.1733111452860648,89245.03758490777,8421638.367918056
2022-08-04,0.1746479672070272,14533.571264542903,8454110.481133541
2022-08-05,0.1817392764357619,32058.763361132536,8798001.699685032
2022-08-06,0.19906913872927703,17375.928026334957,9632246.314857196
2022-08-07,0.2038623423681673,3283.622212544889,9809555.756954558
2022-08-08,0.19539951695530144,11043.98735507982,9458512.307116069
2022-08-09,0.19068477386091467,87388.08430945237,9228213.69987658
2022-08-10,0.17499470167941808,23139.394223220726,8463985.548993878
2022-08-11,0.20335451608545016,8849.949673879348,9835609.895986544
2022-08-12,0.20005659366089573,32885.2966211509,9741277.908984376
2022-08-13,0.19622067591038486,29086.465719353895,9497165.89012171
2022-08-14,0.19852448696505,43393.174134125664,9561887.982464813
2022-08-15,0.18939963456463996,29947.740628360127,9178860.575795723
2022-08-16,0.18443023770779496,27350.61241765281,8943597.316559173
2022-08-17,0.1809781405374093,33183.49621748318,8781437.374351932
2022-08-18,0.18621428093453873,40906.861044222336,8967581.288049217
2022-08-19,0.16840108362774717,120522.36083344958,8162196.860146116
2022-08-20,0.15638779015230933,101731.16718690764,7587891.021068139
2022-08-21,0.15466502807696228,7238.916504503369,7417137.858809355
2022-08-22,0.1606013464279531,19921.902058642245,7774566.920411321
2022-08-23,0.14793229944056102,141310.3817311203,7159603.136389832
2022-08-24,0.13829716407414944,25679.887615567914,7171577.918175619
2022-08-25,0.15760593536115738,41799.82864646775,7626697.6482447265
2022-08-26,0.15747416685684304,5606.714534395492,7718788.7463386245
2022-08-27,0.1359912422097988,23893.245682823515,6569204.845794468
2022-08-28,0.14586314776654669,25821.314620682635,7060984.529817682
2022-08-29,0.14594433396387066,29626.401362162323,7138336.972609383
2022-08-30,0.16074788694456071,22888.868094118643,7789000.424436283
2022-08-31,0.15907515733856867,19215.14692232238,7714342.27112267
2022-09-01,0.15617356634774948,25749.92983807466,7558618.582476509
2022-09-02,0.13814528222075556,43092.36287864149,6683110.998140271
2022-09-03,0.1457901013076605,16053.8242773361,7049005.470632166
2022-09-04,0.14351902372151493,4124.530836048384,6938806.271036073
2022-09-05,0.1427634467153679,10261.364325652754,6971134.30233029
2022-09-06,0.15042880537601114,33652.13470632139,7271488.143070797
2022-09-07,0.14746565516072746,42552.32176613883,7135686.018670757
2022-09-08,0.16223209460387075,26435.28752343127,7886292.880833715
2022-09-09,0.1625282139920248,35845.46082175675,7824512.495289617
2022-09-10,0.17189869718905085,33425.7537797361,8300219.256011858
2022-09-11,0.1560365667156147,29345.983872327455,7561172.800969151
2022-09-12,0.16371727875312445,29779.046260777282,7930128.910305115
2022-09-13,0.1502961870737543,38235.317893733314,7281180.3919878425
2022-09-14,0.15238494426296983,39246.94017444966,7391051.249163104
2022-09-15,0.17022842706058797,26414.310914375932,8198998.533436199
2022-09-16,0.14217218574888318,15656.895362973637,6870230.59650684
2022-09-17,0.1362145494756447,29492.835307252517,6591327.175251962
2022-09-18,0.1278212798382934,78177.6070366591,6192215.637549735
2022-09-19,0.11733540780652477,49596.910153381206,5681105.794827255
2022-09-20,0.12204563416417546,22286.35772413812,5940570.564604046
2022-09-21,0.12344901093496473,16869.22810624527,5980700.3601417495
2022-09-22,0.12551390277362595,25326.20965175412,6073960.758687018
2022-09-23,0.12999885146598317,20798.5313304055,5822529.3209959995
2022-09-24,0.11880055739490222,18037.908262895107,5751503.4277077345
2022-09-25,0.12762572726966281,16003.296110218756,6182843.211051587
2022-09-26,0.11480591229776267,15130.67011406916,6086015.543353308
2022-09-27,0.1190913543790684,26260.980074613515,5751400.139268606
2022-09-28,0.11691302304419475,22446.791970951057,5671400.272048691
2022-09-29,0.12734377310282397,25637.709948696007,6170255.257233507
2022-09-30,0.12272102964545178,19824.202613410383,5958241.090625885
2022-10-01,0.11408029876596901,29992.164235089658,5521911.979792673
2022-10-02,0.1138292613958333,19797.25192271656,5507767.083255617
2022-10-03,0.11090263883389843,16687.05774466997,5372908.269189321
2022-10-04,0.12141057023052279,23485.25511506182,5869801.709674964
2022-10-05,0.1273915704193584,20247.088237962864,6172719.028893087
2022-10-06,0.11278727253813256,18448.573684436178,5459655.816678941
2022-10-07,0.11489747902383639,18385.51703957537,5562731.992073173
2022-10-08,0.1117900256641779,26614.50549203265,5394174.506975075
2022-10-09,0.1226415194903787,23685.37656688393,5936998.741315377
2022-10-10,0.1220463320468206,21633.243299375048,5896012.480762055
2022-10-11,0.12295350459764715,1640.6890318294309,5958257.974499715
2022-10-12,0.14131915182398472,25486.764916714277,6841878.9822173985
2022-10-13,0.18599568849068374,108035.30397562301,9002116.655857183
2022-10-14,0.18061914506205973,30503.600139500348,8735344.476448784
2022-10-15,0.17708410717423845,7134.915469472152,8558802.622783735
2022-10-16,0.17588142658329708,2257.575564056808,8513103.425986422
2022-10-17,0.22457229753902672,60667.71458764431,10869519.730885075
2022-10-18,0.17150284402700847,87721.77152263107,8304636.6282743355
2022-10-19,0.16403607467415326,14900.347825935103,7920751.1246998
2022-10-20,0.17478152273950498,11763.300578354212,8266889.947585389
2022-10-21,0.2322882815738373,272153.46343153116,11242886.671976363
2022-10-22,0.17902185665628703,152341.0501415729,8656117.671856537
2022-10-23,0.17212022449508543,41911.70717735004,8330316.953264876
2022-10-24,0.18669529882422697,9266.060263143525,9024471.089629129
2022-10-25,0.1866234175346725,7017.265989566567,9036824.206420897
2022-10-26,0.19245625221310253,8250.721309653109,9323146.893254843
2022-10-27,0.22129611311421038,106596.84206891088,11063061.69999515
2022-10-28,0.20032877370447963,60989.25361134258,9701702.113091964
2022-10-29,0.2064298122201438,5344.352687343423,9631399.704112535
2022-10-30,0.20534177076537083,12147.073734481659,9931005.872497942
2022-10-31,0.23688360914103412,504159.797419021,11449561.070920685
2022-11-01,0.22408785436365286,64447.055149670814,10873581.674058864
2022-11-02,0.20164426743245895,72567.32337788687,9770277.494998414
2022-11-03,0.17818715642512617,256432.6094067974,8624822.759342894
2022-11-04,0.16669138635654243,159984.34312609638,8065173.772085211
2022-11-05,0.1958174528834338,32325.420147664998,9475790.677932858
2022-11-06,0.18800691799422045,13549.755773716297,9092671.170911284
2022-11-07,0.17337660987804382,3641.7623373868237,8389068.781693963
2022-11-08,0.17243273827989516,5196.941087391811,8357279.3400212405
2022-11-09,0.15565048347723456,17826.46181619698,7549923.80810138
2022-11-10,0.12963150334947876,30009.057520148104,6254262.8331351755
2022-11-11,0.15338261647569149,8877.698735175753,7425703.083633822
2022-11-12,0.15217126024872987,7619.105717941985,7373079.13750833
2022-11-13,0.14632381464339717,8887.091351622676,7099253.396009497
2022-11-14,0.12320877488705279,145613.90941309356,5937875.074274348
2022-11-15,0.146006180898167,52750.15207165171,7053504.823909892
2022-11-16,0.20804701500150588,144807.1007063062,10069179.408114549
2022-11-17,0.21343847883061667,64681.70313593699,10305263.79028228
2022-11-18,0.22685213772399523,28404.578457348565,10987465.461805532
2022-11-19,0.22223199603679727,59700.9112105997,10752952.932606222
2022-11-20,0.21883104665954597,10588.735326195316,10578523.201187517
2022-11-21,0.19032983674376366,17849.300771561873,9206567.608119205
2022-11-22,0.18201241678270974,7653.570147506869,8806242.99158822
2022-11-23,0.19452420152106326,19284.987092342155,9396148.507899474
2022-11-24,0.19731915714651627,11867.907891568306,9481456.511882992
2022-11-25,0.19667257522392464,4418.289980751185,9494321.591342196
2022-11-26,0.198799478546849,10033.100154125414,9597570.545760935
2022-11-27,0.2127752509254628,27014.10617263552,10297102.39790508
2022-11-28,0.23107507111350006,25995.548548315575,11188475.737282636
2022-11-29,0.21909618237540618,15119.724852749634,10608888.283774354
2022-11-30,0.23451433923175255,52083.89887138176,11352819.150104586
2022-12-01,0.2639766340151873,41041.08378512716,12716729.73581118
2022-12-02,0.27229307091310967,51515.8061915369,13148873.824433854
2022-12-03,0.2789948585532448,44232.60709253214,13494722.840958128
2022-12-04,0.257654300022422,29026.322498384503,12458091.643493153
2022-12-05,0.26810105093159586,22045.448613540237,12961921.4311457
2022-12-06,0.2660502118415373,21354.095358740782,12861620.127663214
2022-12-07,0.27024044629469995,10296.455129484217,13061969.881778298
2022-12-08,0.28188011250812706,29382.346831380106,13452781.530245949
2022-12-09,0.2564827145466218,50552.79017186364,12668382.877772706
2022-12-10,0.25596330516101645,36662.491981033214,12435820.719787013
2022-12-11,0.2541100236262812,36161.96156982514,12299381.43188319
2022-12-12,0.25283723521689877,18430.404570800656,12240554.560909966
2022-12-13,0.2416368251935619,44572.64563713305,11661655.973836198
2022-12-14,0.24599252027228763,4205.457964015654,11909817.413088443
2022-12-15,0.2443326038637382,6093.394161572573,11892573.658631474
2022-12-16,0.2332010723665438,14294.000674640029,11307059.373264693
2022-12-17,0.21000499622083835,42465.97414747717,10200145.002602082
2022-12-18,0.20799446342569541,23449.127001598023,10068676.928220596
2022-12-19,0.21504799152212475,12068.659348230929,10414276.55540269
2022-12-20,0.18824399003893494,24300.763286661666,9111527.48422316
2022-12-21,0.19698359233835042,9918.458378967196,9535497.205551572
2022-12-22,0.17365728609801642,18166.931456352784,8410359.44658912
2022-12-23,0.18017623188277626,5655.675968338685,8719500.727914555
2022-12-24,0.16388966479121989,32372.9556498685,7929703.286395338
2022-12-25,0.16810849661106309,1509.8674090769784,8138463.291723316
2022-12-26,0.16847428063252687,713.2446617556088,8161550.900209856
2022-12-27,0.16891440001060645,1466.1892975669643,8175165.149461293
2022-12-28,0.16867910225057867,870.7979085112621,8156977.868324965
2022-12-29,0.1564973930533331,7432.013986351637,7573063.791690571
2022-12-30,0.13994913603380313,22667.837105936283,6772747.727793384
